date,rows
2021-11-02,9309
2021-11-03,11161
2021-11-04,10671
2021-11-05,10743
2021-11-06,7669
2021-11-07,8971
2021-11-08,8685
2021-11-09,8152
2021-11-10,10836
2021-11-11,12309
2021-11-12,12792
2021-11-13,9964
2021-11-14,6488
2021-11-15,8206
2021-11-16,19575
2021-11-17,14739
2021-11-18,13056
2021-11-19,8731
2021-11-20,8046
2021-11-21,6039
2021-11-22,11820
2021-11-23,9371
2021-11-24,13009
2021-11-25,12626
2021-11-26,4826
2021-11-27,7808
2021-11-28,4718
2021-11-29,4191
2021-11-30,11391
2021-12-01,13634
2021-12-02,10963
2021-12-03,14866
2021-12-04,8674
2021-12-05,14508
2021-12-06,3332
2021-12-07,9021
2021-12-08,11281
2021-12-09,15306
2021-12-10,12666
2021-12-11,10716
2021-12-12,5747
2021-12-13,6854
2021-12-14,10363
2021-12-15,10744
2021-12-16,10049
2021-12-17,13985
2021-12-18,9793
2021-12-19,5861
2021-12-20,16491
2021-12-21,14373
2021-12-22,13776
2021-12-23,11944
2021-12-24,13220
2021-12-25,7025
2021-12-26,1833
2021-12-27,3438
2021-12-28,7885
2021-12-29,8483
2021-12-30,17351
2021-12-31,11446
2022-01-01,10272
2022-01-02,5979
2022-01-03,7734
2022-01-04,7963
2022-01-05,14831
2022-01-06,9300
2022-01-07,8389
2022-01-08,11124
2022-01-09,9151
2022-01-10,6467
2022-01-11,11166
2022-01-12,12095
2022-01-13,10512
2022-01-14,14382
2022-01-15,11507
2022-01-16,7833
2022-01-17,3185
2022-01-18,8407
2022-01-19,12632
2022-01-20,9852
2022-01-21,13677
2022-01-22,11395
2022-01-23,7137
2022-01-24,5445
2022-01-25,8193
2022-01-26,14363
2022-01-27,14137
2022-01-28,13667
2022-01-29,11324
2022-01-30,8781
2022-01-31,4127
2022-02-01,11103
2022-02-02,12208
2022-02-03,9848
2022-02-04,12247
2022-02-05,7625
2022-02-06,2175
2022-02-07,11083
2022-02-08,6716
2022-02-09,8527
2022-02-10,18311
2022-02-11,11297
2022-02-12,5308
2022-02-13,13386
2022-02-14,3959
2022-02-15,7972
2022-02-16,13150
2022-02-17,12897
2022-02-18,14055
2022-02-19,11801
2022-02-20,7432
2022-02-21,3920
2022-02-22,12856
2022-02-23,15561
2022-02-24,13797
2022-02-25,12141
2022-02-26,12164
2022-02-27,8185
2022-02-28,4305
2022-03-01,9438
2022-03-02,14426
2022-03-03,13875
2022-03-04,13475
2022-03-05,12167
2022-03-06,8351
2022-03-07,4750
2022-03-08,8843
2022-03-09,8653
2022-03-10,11700
2022-03-11,16152
2022-03-12,9300
2022-03-13,3008
2022-03-14,5839
2022-03-15,14379
2022-03-16,14647
2022-03-17,16484
2022-03-18,9165
2022-03-19,15019
2022-03-20,8787
2022-03-21,4425
2022-03-22,10591
2022-03-23,11969
2022-03-24,14775
2022-03-25,10152
2022-03-28,25385
2022-03-29,12280
2022-03-30,18497
2022-03-31,14829
2022-04-01,19327
2022-04-02,10937
2022-04-03,7399
2022-04-04,8089
2022-04-05,10690
2022-04-06,11794
2022-04-07,16082
2022-04-08,13121
2022-04-09,8574
2022-04-10,6409
2022-04-11,3293
2022-04-12,11834
2022-04-13,11588
2022-04-14,11923
2022-04-15,8214
2022-04-16,8273
2022-04-17,6398
2022-04-18,3166
2022-04-19,6631
2022-04-20,17446
2022-04-21,11421
2022-04-22,12373
2022-04-23,11320
2022-04-24,8098
2022-04-25,4764
2022-04-26,9649
2022-04-27,12138
2022-04-28,13159
2022-04-29,11933
2022-04-30,12836
2022-05-01,9409
2022-05-02,6144
2022-05-03,11529
2022-05-04,13322
2022-05-05,13417
2022-05-06,12062
2022-05-07,11901
2022-05-08,7083
2022-05-09,5471
2022-05-10,10931
2022-05-11,11574
2022-05-12,11337
2022-05-13,11677
2022-05-14,11484
2022-05-15,8046
2022-05-16,4739
2022-05-17,8196
2022-05-18,11500
2022-05-19,12177
2022-05-20,12544
2022-05-21,11487
2022-05-22,7565
2022-05-23,5553
2022-05-24,9403
2022-05-25,14763
2022-05-26,19688
2022-05-27,31391
2022-05-28,100681
2022-05-29,14739
2022-05-30,7188
2022-05-31,9282
2022-06-01,13352
2022-06-02,24614
2022-06-03,15770
2022-06-04,19192
2022-06-05,21703
2022-06-06,12791
2022-06-07,10382
2022-06-08,16475
2022-06-09,16275
2022-06-10,18790
2022-06-11,16869
2022-06-12,11779
2022-06-13,5716
2022-06-14,12140
2022-06-15,16233
2022-06-16,16707
2022-06-17,17839
2022-06-18,13896
2022-06-19,11715
2022-06-20,6198
2022-06-21,11054
2022-06-22,15521
2022-06-23,18674
2022-06-24,16327
2022-06-25,12587
2022-06-26,10564
2022-06-27,5802
2022-06-28,8818
2022-06-29,24011
2022-06-30,12599
2022-07-01,23540
2022-07-02,17865
2022-07-03,18603
2022-07-04,6190
2022-07-05,3746
2022-07-06,11186
2022-07-07,16915
2022-07-08,14549
2022-07-09,3584
2022-07-10,2180
2022-07-11,21635
2022-07-12,19942
2022-07-13,15877
2022-07-14,14647
2022-07-15,18757
2022-07-16,16908
2022-07-17,11889
2022-07-18,7950
2022-07-19,12573
2022-07-20,16416
2022-07-21,17652
2022-07-22,17673
2022-07-23,17081
2022-07-24,10843
2022-07-25,5874
2022-07-26,12348
2022-07-27,17851
2022-07-28,14091
2022-07-29,23562
2022-07-30,20390
2022-07-31,15474
2022-08-01,7384
2022-08-02,13566
2022-08-03,17607
2022-08-04,16099
2022-08-05,16524
2022-08-06,12545
2022-08-07,13505
2022-08-08,7816
2022-08-09,14970
2022-08-10,14944
2022-08-11,17359
2022-08-12,17224
2022-08-13,15525
2022-08-14,9482
2022-08-15,5662
2022-08-16,11016
2022-08-17,15392
2022-08-18,21910
2022-08-19,16711
2022-08-20,16634
2022-08-21,10396
2022-08-22,6446
2022-08-23,15371
2022-08-24,19109
2022-08-25,15017
2022-08-26,20392
2022-08-27,20257
2022-08-28,11539
2022-08-29,6670
2022-08-30,11802
2022-08-31,17823
2022-09-01,19780
2022-09-02,18118
2022-09-03,16875
2022-09-04,9705
2022-09-05,4713
2022-09-06,5542
2022-09-07,11934
2022-09-08,13294
2022-09-09,14980
2022-09-10,18702
2022-09-11,8371
2022-09-12,5878
2022-09-13,11503
2022-09-14,14300
2022-09-15,17968
2022-09-16,15868
2022-09-17,12655
2022-09-18,14126
2022-09-19,7609
2022-09-20,9956
2022-09-21,16375
2022-09-22,15650
2022-09-23,15747
2022-09-24,18036
2022-09-25,12891
2022-09-26,6490
2022-09-27,11596
2022-09-28,13349
2022-09-29,22306
2022-09-30,18241
2022-10-01,17007
2022-10-02,11103
2022-10-03,6702
2022-10-04,12195
2022-10-05,8910
2022-10-06,19891
2022-10-07,25114
2022-10-08,14380
2022-10-09,8668
2022-10-10,9620
2022-10-11,11039
2022-10-12,12015
2022-10-13,14452
2022-10-14,14245
2022-10-15,12527
2022-10-16,10884
2022-10-17,6681
2022-10-18,11989
2022-10-19,16796
2022-10-20,14221
2022-10-21,19245
2022-10-22,14927
2022-10-23,11013
2022-10-24,7681
2022-10-25,9168
2022-10-26,15279
2022-10-27,14388
2022-10-28,19653
2022-10-29,19336
2022-10-30,12533
2022-10-31,8289
2022-11-01,14002
2022-11-02,19212
2022-11-03,17409
2022-11-04,12885
2022-11-05,9588
2022-11-06,10834
2022-11-07,7918
2022-11-08,9521
2022-11-09,16942
2022-11-10,21740
2022-11-11,3595
2022-11-12,2391
2022-11-13,2219
2022-11-14,32098
2022-11-15,10235
2022-11-16,21116
2022-11-17,19774
2022-11-18,15551
2022-11-19,15471
2022-11-20,9730
2022-11-21,6435
2022-11-22,20392
2022-11-23,17268
2022-11-24,18219
2022-11-25,7662
2022-11-26,8047
2022-11-27,8093
2022-11-28,6725
2022-11-29,12417
2022-11-30,15367
2022-12-01,22051
2022-12-02,18634
2022-12-03,14465
2022-12-04,10827
2022-12-05,7613
2022-12-06,11857
2022-12-07,17679
2022-12-08,20956
2022-12-09,14387
2022-12-10,22073
2022-12-11,11359
2022-12-12,11409
2022-12-13,11747
2022-12-14,17828
2022-12-15,17512
2022-12-16,17568
2022-12-17,13115
2022-12-18,12906
2022-12-19,8328
2022-12-20,8884
2022-12-21,17458
2022-12-22,15995
2022-12-23,16058
2022-12-24,10773
2022-12-25,5400
2022-12-26,4262
2022-12-27,6226
2022-12-28,10999
2022-12-29,12049
2022-12-30,15349
2022-12-31,14285
2023-01-01,10712
2023-01-02,5318
2023-01-03,8339
2023-01-04,13997
2023-01-05,12765
2023-01-06,14419
2023-01-07,16285
2023-01-08,10986
2023-01-09,9162
2023-01-10,9357
2023-01-11,14776
2023-01-12,14967
2023-01-13,13095
2023-01-14,14339
2023-01-15,10840
2023-01-16,6345
2023-01-17,12225
2023-01-18,14586
2023-01-19,15360
2023-01-20,12662
2023-01-21,13643
2023-01-22,9722
2023-01-23,7106
2023-01-24,10708
2023-01-25,15247
2023-01-26,15374
2023-01-27,14629
2023-01-28,11654
2023-01-29,11584
2023-01-30,8511
2023-01-31,11198
2023-02-01,17814
2023-02-02,18282
2023-02-03,15689
2023-02-04,13338
2023-02-05,9224
2023-02-06,7491
2023-02-07,10559
2023-02-08,14148
2023-02-09,13538
2023-02-10,14771
2023-02-11,14362
2023-02-12,10048
2023-02-13,7524
2023-02-14,9016
2023-02-15,14731
2023-02-16,17216
2023-02-17,15277
2023-02-18,14002
2023-02-19,10610
2023-02-20,7018
2023-02-21,10773
2023-02-22,15142
2023-02-23,15853
2023-02-24,14775
2023-02-25,14019
2023-02-26,11099
2023-02-27,8623
2023-02-28,9488
2023-03-01,16252
2023-03-02,17918
2023-03-03,16037
2023-03-04,11847
2023-03-05,11906
2023-03-06,7327
2023-03-07,9872
2023-03-08,14064
2023-03-09,16074
2023-03-10,14496
2023-03-11,14079
2023-03-12,10109
2023-03-13,8935
2023-03-14,9969
2023-03-15,14322
2023-03-16,15312
2023-03-17,15056
2023-03-18,13174
2023-03-19,10528
2023-03-20,8117
2023-03-21,11537
2023-03-22,14335
2023-03-23,13571
2023-03-24,15035
2023-03-25,15045
2023-03-26,12503
2023-03-27,8660
2023-03-28,10883
2023-03-29,15413
2023-03-30,15356
2023-03-31,13396
2023-04-01,15314
2023-04-02,11624
2023-04-03,8326
2023-04-04,8879
2023-04-05,13235
2023-04-06,11189
2023-04-07,6845
2023-04-08,20120
2023-04-09,9193
2023-04-10,5183
2023-04-11,7873
2023-04-12,13056
2023-04-13,11755
2023-04-14,14562
2023-04-15,11411
2023-04-16,10804
2023-04-17,6667
2023-04-18,8292
2023-04-19,12195
2023-04-20,14571
2023-04-21,13059
2023-04-22,12170
2023-04-23,2760
2023-04-24,15566
2023-04-25,9477
2023-04-26,18828
2023-04-27,15026
2023-04-28,12865
2023-04-29,15920
2023-04-30,12393
2023-05-01,8109
2023-05-02,9557
2023-05-03,14119
2023-05-04,12774
2023-05-05,11149
2023-05-06,11937
2023-05-07,5881
2023-05-08,8931
2023-05-09,8111
2023-05-10,12606
2023-05-11,13338
2023-05-12,12849
2023-05-13,11722
2023-05-14,9252
2023-05-15,7348
2023-05-16,7677
2023-05-17,11887
2023-05-18,12815
2023-05-19,11731
2023-05-20,11289
2023-05-21,8987
2023-05-22,6521
2023-05-23,8003
2023-05-24,11476
2023-05-25,12346
2023-05-26,11875
2023-05-27,13368
2023-05-28,9788
2023-05-29,5383
2023-05-30,5196
2023-05-31,10058
2023-06-01,17901
2023-06-02,20008
2023-06-03,12649
2023-06-04,10388
2023-06-05,6838
2023-06-06,7519
2023-06-07,13231
2023-06-08,11658
2023-06-09,10739
2023-06-10,10534
2023-06-11,7013
2023-06-12,10198
2023-06-13,7065
2023-06-14,11762
2023-06-15,9415
2023-06-16,11723
2023-06-17,9442
2023-06-18,4134
2023-06-19,10406
2023-06-20,8088
2023-06-21,9056
2023-06-22,11959
2023-06-23,11139
2023-06-24,9489
2023-06-25,6635
2023-06-26,4725
2023-06-27,5509
2023-06-28,11596
2023-06-29,12198
2023-06-30,11514
2023-07-01,11057
2023-07-02,8443
2023-07-03,4748
2023-07-04,4036
2023-07-05,6631
2023-07-06,6217
2023-07-07,7430
2023-07-08,6823
2023-07-09,6168
2023-07-10,3929
2023-07-11,5179
2023-07-12,7142
2023-07-13,7964
2023-07-14,7633
2023-07-15,6713
2023-07-16,5354
2023-07-17,3047
2023-07-18,4838
2023-07-19,8478
2023-07-20,6903
2023-07-21,5693
2023-07-22,5585
2023-07-23,3831
2023-07-24,2583
2023-07-25,3182
2023-07-26,5165
2023-07-27,4476
2023-07-28,4496
2023-07-29,3837
2023-07-30,2139
2023-07-31,1932
2023-08-01,1902
2023-08-02,2205
2023-08-03,2360
2023-08-04,3270
2023-08-05,1149
2023-08-06,718
2023-08-07,471
2023-08-08,125
