date,rows
2024-06-15,8438
2024-06-16,6658
2024-06-17,5336
2024-06-18,6556
2024-06-19,10191
2024-06-20,9912
2024-06-21,8650
2024-06-22,7142
2024-06-23,5496
2024-06-24,4752
2024-06-25,8689
2024-06-26,7468
2024-06-27,8757
2024-06-28,8257
2024-06-29,7323
2024-06-30,5275
2024-07-01,5923
2024-07-02,9420
2024-07-03,6923
2024-07-04,6207
2024-07-05,4888
2024-07-06,5437
2024-07-07,3859
2024-07-08,3862
2024-07-09,8046
2024-07-10,12444
2024-07-11,9401
2024-07-12,8857
2024-07-13,9568
2024-07-14,6536
2024-07-15,5855
2024-07-16,8299
2024-07-17,29744
2024-07-18,40085
2024-07-19,13250
2024-07-20,9502
2024-07-21,6645
2024-07-22,5244
2024-07-23,7553
2024-07-24,10359
2024-07-25,10091
2024-07-26,10109
2024-07-27,9519
2024-07-28,6379
2024-07-29,4816
2024-07-30,6695
2024-07-31,10631
2024-08-01,9947
2024-08-02,9446
2024-08-03,8912
2024-08-04,5319
2024-08-05,10057
2024-08-06,7172
2024-08-07,10173
2024-08-08,10235
2024-08-09,7629
2024-08-10,10421
2024-08-11,6570
2024-08-12,4465
2024-08-13,6341
2024-08-14,8291
2024-08-15,11326
2024-08-16,10774
2024-08-17,9212
2024-08-18,7420
2024-08-19,4908
2024-08-20,9393
2024-08-21,8734
2024-08-22,11871
2024-08-23,10478
2024-08-24,8422
2024-08-25,6762
2024-08-26,4836
2024-08-27,7614
2024-08-28,10669
2024-08-29,10657
2024-08-30,11175
2024-08-31,9899
2024-09-01,6825
2024-09-02,5439
2024-09-03,2488
2024-09-04,11883
2024-09-05,11950
2024-09-06,11536
2024-09-07,9898
2024-09-08,6593
2024-09-09,4278
2024-09-10,6032
2024-09-11,9520
2024-09-12,10019
2024-09-13,9627
2024-09-14,8729
2024-09-15,6648
2024-09-16,4801
2024-09-17,5862
2024-09-18,9126
2024-09-19,8648
2024-09-20,10126
2024-09-21,9728
2024-09-22,6698
2024-09-23,4384
2024-09-24,7147
2024-09-25,8406
2024-09-26,9264
2024-09-27,8343
2024-09-28,8061
2024-09-29,5993
2024-09-30,6164
2024-10-01,6557
2024-10-02,8778
2024-10-03,8925
2024-10-04,9676
2024-10-05,8983
2024-10-06,5914
2024-10-07,4595
2024-10-08,5559
2024-10-09,7913
2024-10-10,7481
2024-10-11,11869
2024-10-12,8164
2024-10-13,5600
2024-10-14,3866
2024-10-15,5229
2024-10-16,7879
2024-10-17,10455
2024-10-18,21869
2024-10-19,9419
2024-10-20,7337
2024-10-21,3994
2024-10-22,6402
2024-10-23,12218
2024-10-24,9107
2024-10-25,9499
2024-10-26,10805
2024-10-27,5833
2024-10-28,5583
2024-10-29,7071
2024-10-30,9854
2024-10-31,9618
2024-11-01,10368
2024-11-02,9492
2024-11-03,6016
2024-11-04,4186
2024-11-05,5056
2024-11-06,9332
2024-11-07,8041
2024-11-08,6411
2024-11-09,9373
2024-11-10,7268
2024-11-11,3985
2024-11-12,8022
2024-11-13,8538
2024-11-14,10273
2024-11-15,8998
2024-11-16,7470
2024-11-17,5643
2024-11-18,5131
2024-11-19,6912
2024-11-20,12182
2024-11-21,9524
2024-11-22,8221
2024-11-23,7946
2024-11-24,5930
2024-11-25,5708
2024-11-26,6589
2024-11-27,9404
2024-11-28,7393
2024-11-29,4619
2024-11-30,5558
2024-12-01,4468
2024-12-02,4080
2024-12-03,6226
2024-12-04,8792
2024-12-05,7671
2024-12-06,9450
2024-12-07,8822
2024-12-08,6160
2024-12-09,4601
2024-12-10,6300
2024-12-11,8852
2024-12-12,9131
2024-12-13,8842
2024-12-14,8123
2024-12-15,5753
2024-12-16,4413
2024-12-17,5904
2024-12-18,7767
2024-12-19,8144
2024-12-20,8675
2024-12-21,8805
2024-12-22,5779
2024-12-23,3813
2024-12-24,5572
2024-12-25,4719
2024-12-26,3301
2024-12-27,4711
2024-12-28,6804
2024-12-29,5248
2024-12-30,3697
2024-12-31,7048
2025-01-01,7090
2025-01-02,6458
2025-01-03,6029
2025-01-04,6038
2025-01-05,4437
2025-01-06,2811
2025-01-07,4980
2025-01-08,7371
2025-01-09,6706
2025-01-10,6475
2025-01-11,6671
2025-01-12,3915
2025-01-13,4060
2025-01-14,5553
2025-01-15,6200
2025-01-16,7047
2025-01-17,7013
2025-01-18,6759
2025-01-19,4357
2025-01-20,4086
2025-01-21,6217
2025-01-22,7775
2025-01-23,7384
2025-01-24,7984
2025-01-25,7193
2025-01-26,4759
2025-01-27,6168
2025-01-28,5534
2025-01-29,7404
2025-01-30,7078
2025-01-31,8411
2025-02-01,8161
2025-02-02,6061
2025-02-03,3401
2025-02-04,4764
2025-02-05,8601
2025-02-06,7153
2025-02-07,6780
2025-02-08,7161
2025-02-09,5036
2025-02-10,3599
2025-02-11,4412
2025-02-12,6206
2025-02-13,5915
2025-02-14,8785
2025-02-15,5485
2025-02-16,3985
2025-02-17,3383
2025-02-18,4342
2025-02-19,6661
2025-02-20,6693
2025-02-21,5457
2025-02-22,6632
2025-02-23,5106
2025-02-24,4581
2025-02-25,4252
2025-02-26,9675
2025-02-27,7754
2025-02-28,6014
2025-03-01,9275
2025-03-02,5654
2025-03-03,3711
2025-03-04,4406
2025-03-05,6824
2025-03-06,4493
2025-03-07,7878
2025-03-08,6362
2025-03-09,4681
2025-03-10,3146
2025-03-11,4887
2025-03-12,6591
2025-03-13,8253
2025-03-14,6552
2025-03-15,5966
2025-03-16,5201
2025-03-17,4008
2025-03-18,4950
2025-03-19,6702
2025-03-20,8462
2025-03-21,6401
2025-03-22,6417
2025-03-23,5734
2025-03-24,4513
2025-03-25,4793
2025-03-26,7587
2025-03-27,7397
2025-03-28,7519
2025-03-29,8813
2025-03-30,6003
2025-03-31,3629
2025-04-01,7030
2025-04-02,8584
2025-04-03,8432
2025-04-04,6869
2025-04-05,4846
2025-04-06,3258
2025-04-07,3075
2025-04-08,5327
2025-04-09,6958
2025-04-10,6286
2025-04-11,6711
2025-04-12,1995
2025-04-15,2854
2025-04-16,13061
2025-04-17,7923
2025-04-18,7128
2025-04-19,6006
2025-04-20,5077
2025-04-21,2792
2025-04-22,3294
2025-04-23,5758
2025-04-24,6185
2025-04-25,6753
2025-04-26,6233
2025-04-27,5674
2025-04-28,3382
2025-04-29,5651
2025-04-30,8427
2025-05-01,5125
2025-05-02,8688
2025-05-03,5571
2025-05-04,4150
2025-05-05,4037
2025-05-06,6099
2025-05-07,7057
2025-05-08,6420
2025-05-09,6549
2025-05-10,4473
2025-05-11,4732
2025-05-12,3364
2025-05-13,2740
2025-05-14,5083
2025-05-15,6147
2025-05-16,6763
2025-05-17,6350
2025-05-18,4408
2025-05-19,3373
2025-05-20,2953
2025-05-21,5110
2025-05-22,6329
2025-05-23,6792
2025-05-24,5479
2025-05-25,4511
2025-05-26,2975
2025-05-27,2027
2025-05-28,5955
2025-05-29,6295
2025-05-30,6471
2025-05-31,7020
2025-06-01,5708
2025-06-02,3874
2025-06-03,3778
2025-06-04,4592
2025-06-05,6686
2025-06-06,7037
2025-06-07,5950
2025-06-08,5124
2025-06-09,6092
2025-06-10,4369
2025-06-11,7302
2025-06-12,8248
2025-06-13,5840
2025-06-14,5781
2025-06-15,4501
2025-06-16,2982
2025-06-17,2842
2025-06-18,4661
2025-06-19,6465
2025-06-20,5205
2025-06-21,7127
2025-06-22,4403
2025-06-23,2449
2025-06-24,4003
2025-06-25,5317
2025-06-26,6289
2025-06-27,6666
2025-06-28,6783
2025-06-29,4951
2025-06-30,5901
2025-07-01,3290
2025-07-02,6530
2025-07-03,6327
2025-07-04,5957
2025-07-05,3299
2025-07-06,1683
2025-07-07,1988
2025-07-08,2899
2025-07-09,4054
2025-07-10,4588
2025-07-11,5528
2025-07-12,4721
2025-07-13,3823
2025-07-14,3457
2025-07-15,2946
2025-07-16,4387
2025-07-17,5421
2025-07-18,6948
2025-07-19,5026
2025-07-20,4067
2025-07-21,2443
2025-07-22,2592
2025-07-23,5041
2025-07-24,5484
2025-07-25,4991
2025-07-26,5088
2025-07-27,3929
2025-07-28,3197
2025-07-29,2535
2025-07-30,6701
2025-07-31,5645
2025-08-01,4984
2025-08-02,8475
2025-08-03,4497
2025-08-04,1877
2025-08-05,3209
2025-08-06,4938
2025-08-07,6186
2025-08-08,5312
2025-08-09,4808
2025-08-10,4245
2025-08-11,2311
2025-08-12,2912
2025-08-13,4357
2025-08-14,13616
2025-08-15,5586
2025-08-16,5569
2025-08-17,3650
2025-08-18,3252
2025-08-19,3027
2025-08-20,4732
2025-08-21,6227
2025-08-22,5426
2025-08-23,4499
2025-08-24,3938
2025-08-25,1853
2025-08-26,2914
2025-08-27,4569
2025-08-28,4293
2025-08-29,4452
2025-08-30,3981
2025-08-31,2983
2025-09-01,1547
2025-09-02,9067
2025-09-03,3159
2025-09-04,3114
2025-09-05,4318
2025-09-06,3234
2025-09-07,2335
2025-09-08,1067
2025-09-09,1504
2025-09-10,2409
2025-09-11,2711
2025-09-12,4189
2025-09-13,2928
2025-09-14,1950
2025-09-15,1397
2025-09-16,2471
2025-09-17,3375
2025-09-18,2875
2025-09-19,2654
2025-09-20,3194
2025-09-21,1938
2025-09-22,1287
2025-09-23,1121
2025-09-24,3147
2025-09-25,3328
2025-09-26,3300
2025-09-27,2802
2025-09-28,2108
2025-09-29,1350
2025-09-30,2458
2025-10-01,3721
2025-10-02,2347
2025-10-03,2841
2025-10-04,2381
2025-10-05,1820
2025-10-06,1344
2025-10-07,1559
2025-10-08,2811
2025-10-09,2417
2025-10-10,3082
2025-10-11,2311
2025-10-12,1348
2025-10-13,1002
2025-10-14,1838
2025-10-15,2417
2025-10-16,2373
2025-10-17,2508
2025-10-18,1774
2025-10-19,1604
2025-10-20,993
2025-10-21,1851
2025-10-22,2824
2025-10-23,3189
2025-10-24,3598
2025-10-25,1536
2025-10-26,3047
2025-10-27,1256
2025-10-28,1871
2025-10-29,2797
2025-10-30,2865
2025-10-31,2495
2025-11-01,2276
2025-11-02,1195
2025-11-03,1409
2025-11-04,2302
2025-11-05,2185
2025-11-06,2330
2025-11-07,2584
2025-11-08,1835
2025-11-09,1101
2025-11-10,1288
2025-11-11,1497
2025-11-12,2226
2025-11-13,2815
2025-11-14,2180
2025-11-15,2282
2025-11-16,1036
2025-11-17,1553
2025-11-18,2192
2025-11-19,3139
2025-11-20,2393
2025-11-21,2681
2025-11-22,2309
2025-11-23,1377
2025-11-24,1054
2025-11-25,2281
2025-11-26,2958
2025-11-27,2122
2025-11-28,1218
2025-11-29,1809
2025-11-30,1036
2025-12-01,1182
2025-12-02,2056
2025-12-03,2359
2025-12-04,3001
2025-12-05,2132
2025-12-06,1698
2025-12-07,1468
2025-12-08,1086
2025-12-09,1858
2025-12-10,2707
2025-12-11,2028
2025-12-12,2116
2025-12-13,2283
2025-12-14,1184
2025-12-15,962
2025-12-16,1969
2025-12-17,2337
2025-12-18,2415
2025-12-19,2441
2025-12-20,2641
2025-12-21,1277
2025-12-22,1699
2025-12-23,2214
2025-12-24,2060
2025-12-25,892
2025-12-26,575
2025-12-27,1675
2025-12-28,1473
2025-12-29,1069
2025-12-30,2208
2025-12-31,2663
2026-01-01,2141
2026-01-02,1257
2026-01-03,1951
2026-01-04,1568
2026-01-05,767
2026-01-06,1938
2026-01-07,3580
2026-01-08,2076
2026-01-09,2256
2026-01-10,2014
2026-01-11,1005
2026-01-12,945
2026-01-13,1925
2026-01-14,2449
2026-01-15,2886
2026-01-16,2811
2026-01-17,2216
2026-01-18,730
2026-01-19,1707
2026-01-20,1658
2026-01-21,2111
2026-01-22,1695
2026-01-23,3040
2026-01-24,2504
2026-01-25,1043
2026-01-26,815
2026-01-27,1294
2026-01-28,2108
2026-01-29,2426
2026-01-30,2489
2026-01-31,2272
2026-02-01,677
2026-02-02,2530
2026-02-03,1826
2026-02-04,2106
2026-02-05,2259
2026-02-06,2852
2026-02-07,1815
2026-02-08,1212
2026-02-09,1596
2026-02-10,1602
2026-02-11,2558
2026-02-12,1774
2026-02-13,3529
2026-02-14,2745
2026-02-15,1538
2026-02-16,1243
2026-02-17,1888
2026-02-18,2305
2026-02-19,3013
2026-02-20,13650
2026-02-21,3032
2026-02-22,1632
2026-02-23,1156
2026-02-24,3171
2026-02-25,2397
2026-02-26,4969
2026-02-27,3460
2026-02-28,3162
2026-03-01,1887
2026-03-02,1992
2026-03-03,2237
2026-03-04,3536
2026-03-05,3258
2026-03-06,2475
2026-03-07,2481
2026-03-08,1886
2026-03-09,1709
2026-03-10,2112
2026-03-11,8542
2026-03-12,3292
2026-03-13,2877
2026-03-14,1134
2026-03-15,2953
2026-03-16,1044
2026-03-17,2345
2026-03-18,1479
2026-03-19,6313
2026-03-20,3285
2026-03-21,2708
2026-03-22,2897
2026-03-23,1556
2026-03-24,1959
2026-03-25,3509
2026-03-26,2872
2026-03-27,3164
2026-03-28,2587
2026-03-29,2309
2026-03-30,2052
2026-03-31,2491
2026-04-01,5239
2026-04-02,4352
2026-04-03,3086
2026-04-04,2648
2026-04-05,1341
2026-04-06,1834
2026-04-07,1659
2026-04-08,3274
2026-04-09,2443
2026-04-10,3009
2026-04-11,2311
2026-04-12,1795
2026-04-13,1394
2026-04-14,1111
2026-04-15,3569
2026-04-16,3030
2026-04-17,3450
2026-04-18,2222
2026-04-19,1582
2026-04-20,960
2026-04-21,2000
2026-04-22,2815
2026-04-23,2827
2026-04-24,3025
2026-04-25,2027
2026-04-26,879
2026-04-27,984
2026-04-28,2530
2026-04-29,4502
2026-04-30,4511
2026-05-01,3196
2026-05-02,2839
2026-05-03,1521
2026-05-04,1209
2026-05-05,2546
2026-05-06,2414
2026-05-07,3507
2026-05-08,2284
2026-05-09,2214
2026-05-10,1570
2026-05-11,1014
2026-05-12,2992
2026-05-13,2242
2026-05-14,2912
2026-05-15,2097
2026-05-16,1594
2026-05-17,1063
2026-05-18,1443
2026-05-19,2341
2026-05-20,3931
2026-05-21,2233
2026-05-22,2341
2026-05-23,1978
2026-05-24,1161
2026-05-25,814
2026-05-26,2104
2026-05-27,2365
2026-05-28,2270
2026-05-29,3442
2026-05-30,2566
2026-05-31,1399
2026-06-01,2736
2026-06-02,2332
2026-06-03,2669
2026-06-04,2604
2026-06-05,2152
2026-06-06,1804
2026-06-07,976
2026-06-08,1184
2026-06-09,2068
2026-06-10,2305
2026-06-11,1971
2026-06-12,11503
2026-06-13,2897
2026-06-14,551
